Components,Pressure_kPa,Temperature_C,Speed_mms,Cells (e6/ml),Needle_um,Has_Cells,num_components,contains_alginate,contains_gelatin,contains_pcl,contains_gelatin_methacrylated,contains_hydroxyapatite,contains_hyaluronic_acid,contains_pluronic_f127,contains_plga,contains_methylcellulose,contains_beta_tricalcium_phosphate,contains_chitosan,contains_fibrinogen,contains_carbopol,contains_polypropylene_fumarate_ppf,contains_diethyl_fumarate_def,contains_diclofenac_sodium,contains_lactose,contains_polyplasdone,contains_gellan_gum,contains_laponite,contains_glycerol,contains_pegda,contains_collagen,contains_hyaluronic_acid_methacrylated,contains_hydroxypropyl_methylcellulose,alginate_conc,gelatin_conc,pcl_conc,gelatin_methacrylated_conc,hydroxyapatite_conc,hyaluronic_acid_conc,pluronic_f127_conc,plga_conc,methylcellulose_conc,beta_tricalcium_phosphate_conc,chitosan_conc,fibrinogen_conc,carbopol_conc,polypropylene_fumarate_ppf_conc,diethyl_fumarate_def_conc,diclofenac_sodium_conc,lactose_conc,polyplasdone_conc,gellan_gum_conc,laponite_conc,glycerol_conc,pegda_conc,collagen_conc,hyaluronic_acid_methacrylated_conc,hydroxypropyl_methylcellulose_conc,dominant_material_type,total_solid_content,has_synthetic_polymer,has_natural_polymer,volumetric_flow_rate,wall_shear_rate,specific_pressure,throughput_capacity,temp_stress,shear_stress_risk,resolution_capability
PCL [99.9 wt%] Polyaniline [0.1 wt%] ,600.0,90.0,20.0,,320.0,False,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,1.608495438637974,249.9992187524414,29.999998500000075,2048000.0,1,0,0.0031249999902343752
PCL [99 wt%] Polyaniline [1 wt%] ,600.0,90.0,20.0,,320.0,False,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,1.608495438637974,249.9992187524414,29.999998500000075,2048000.0,1,0,0.0031249999902343752
PCL [98 wt%] Polyaniline [2 wt%] ,600.0,90.0,20.0,,320.0,False,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,1.608495438637974,249.9992187524414,29.999998500000075,2048000.0,1,0,0.0031249999902343752
Gelatin [15 wt%] Alginate [2 wt%] ,200.0,30.0,7.0,Wharton's Jelly Derived Mesenchymal Stem Cells (1),260.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,17.0,0,1,0.3716504109196726,107.69189349271734,28.571424489796502,473200.0,0,0,0.003846153831360947
Gelatin [15 wt%] Alginate [2 wt%] ,200.0,30.0,7.0,Human Amniotic Epithelial Cells (1),260.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,17.0,0,1,0.3716504109196726,107.69189349271734,28.571424489796502,473200.0,0,0,0.003846153831360947
Cellulose Nanofibers [5.34 wt%] Alginate [2.67 wt%] ,120.0,25.0,10.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,8.01,0,1,0.5309291584566751,153.84556213245335,11.999998800000121,676000.0,0,0,0.003846153831360947
Cellulose Nanofibers [7.4 wt%] Alginate [0.74 wt%] ,80.0,25.0,10.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,8.14,0,1,0.5309291584566751,153.84556213245335,7.99999920000008,676000.0,0,0,0.003846153831360947
Cellulose Nanocrystals [10 wt%] Alginate [5 wt%] ,140.0,25.0,10.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,15.0,0,1,0.5309291584566751,153.84556213245335,13.999998600000142,676000.0,0,0,0.003846153831360947
Cellulose Nanocrystals [16.67 wt%] Alginate [1.667 wt%] ,80.0,25.0,10.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,18.337000000000003,0,1,0.5309291584566751,153.84556213245335,7.99999920000008,676000.0,0,0,0.003846153831360947
PCL [100 wt%] ,590.0,85.0,4.0,,305.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.2922466566001905,52.45884439723149,147.4999631250092,372100.0,1,0,0.0032786885138403657
dECM Esophageal [1.5 wt%] ,20.0,4.0,18.6659,Human Esophageal Epithelial Cells (3.5),240.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,1.5,0,0,0.8444254221020407,311.0970370956788,1.0714725209353675,1075155.84,0,0,0.004166666649305556
dECM Esophageal [2 wt%] ,20.0,4.0,18.6334,Human Esophageal Epithelial Cells (3.5),240.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,2.0,0,0,0.8429551567401607,310.5553726859472,1.0733413615689373,1073283.84,0,0,0.004166666649305556
dECM Esophageal [1.5 wt%] ,20.0,4.0,18.6659,Human Esophageal Smooth Muscle Cells (3.5),240.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,1.5,0,0,0.8444254221020407,311.0970370956788,1.0714725209353675,1075155.84,0,0,0.004166666649305556
dECM Esophageal [2 wt%] ,20.0,4.0,18.6334,Human Esophageal Smooth Muscle Cells (3.5),240.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,2.0,0,0,0.8429551567401607,310.5553726859472,1.0733413615689373,1073283.84,0,0,0.004166666649305556
Gelatin Methacrylated [13 wt%] ,225.0,25.0,5.0,Bone Marrow Stromal Stem Cells (5),210.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,13.0,0,1,0.17318029502913734,95.2376417255156,44.9999910000018,220500.0,0,0,0.004761904739229025
Alginate [4 wt%] Hyaluronic Acid Oxidized [0.4 wt%] ,172.369,22.0,8.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,4.4,0,1,0.4247433267653401,123.07644970596267,21.546122306734713,540800.0,0,0,0.003846153831360947
PCL [100 wt%] ,200.0,77.0,16.0,,305.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,1.168986626400762,209.83537758892595,12.499999218750048,1488400.0,1,0,0.0032786885138403657
Gelatin Methacrylated [7.5 wt%] ,20.0,24.67,10.0,Bovine Colon Organoids ,410.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,7.5,0,1,1.3202543126711102,97.56073765673743,1.99999980000002,1681000.0,0,0,0.0024390243842950625
Alginate [2 wt%] Gelatin [3 wt%] dECM Human Lung [1 mg/ml] ,10.0,25.0,12.345,Cell Line HepaRG (7),410.0,True,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,6.0,0,1,1.6298539489924857,120.43873063724237,0.8100444868331724,2075194.5,0,0,0.0024390243842950625
Alginate [2 wt%] Gelatin [3 wt%] dECM Human Lung [0.5 mg/ml] ,10.0,25.0,12.265,Cell Line HepaRG (7),410.0,True,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,5.5,0,1,1.6192919144911169,119.65824473598848,0.8153281031122623,2061746.5,0,0,0.0024390243842950625
Gelatin Carbohydrazide [6 wt%] ,12.0,37.0,7.5,Human Umbilical Vein Endothelial Cells (1),210.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,6.0,0,1,0.259770442543706,142.8564625882734,1.599999786666695,330750.0,0,0,0.004761904739229025
Gelatin Carbohydrazide [6 wt%] ,12.0,37.0,7.5,Human Mesenchymal Stem Cells (10),210.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,6.0,0,1,0.259770442543706,142.8564625882734,1.599999786666695,330750.0,0,0,0.004761904739229025
Calcium Phosphate [4.27 wt%] Kappa Carrageenan [2.8 wt%] ,50.0,33.325,7.0,,330.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,7.069999999999999,0,0,0.598709019957875,84.84822773264324,7.142856122449126,762300.0,0,0,0.0030303030211202937
Alginate Methacrylated [5 wt%] ,40.0,25.0,5.0,,260.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,5.0,0,1,0.26546457922833755,76.92278106622668,7.99999840000032,338000.0,0,0,0.003846153831360947
PDMS [100 wt%] ,183.6874152,25.0,20.0,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,2.5132741228718345,199.99950000125,9.184370300781485,3200000.0,0,0,0.00249999999375
Collagen [3 mg/ml] ,15.0,4.0,13.75,HEPG2 Liver Cells (20),210.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Natural_Polymer,3.0,0,1,0.47624581133012767,261.9035147451679,1.0909090115702538,606375.0,0,0,0.004761904739229025
PCL [100 wt%] ,660.0,105.0,2.0,,305.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.14612332830009525,26.229422198615744,329.9998350000825,186050.0,1,1,0.0032786885138403657
Alginate [3 wt%] Methylcellulose [9 wt%] ,70.0,24.97,10.0,Primary Bovine Chondrocytes (5),550.0,True,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,12.0,0,1,2.3758294442772816,72.72714049610818,6.999999300000071,3025000.0,0,0,0.001818181814876033
Alginate [3 wt%] Methylcellulose [9 wt%] ,65.0,24.77,10.0,Primary Bovine Chondrocytes (5),550.0,True,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,12.0,0,1,2.3758294442772816,72.72714049610818,6.499999350000065,3025000.0,0,0,0.001818181814876033
Alginate [3 wt%] Gellan Gum [3.5 wt%] ,35.0,25.0,15.0,,260.0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,6.5,0,1,0.7963937376850126,230.76834319868001,2.333333177777788,1014000.0,0,0,0.003846153831360947
Alginate [3 wt%] Gellan Gum [3.5 wt%] Aminated Silicate Nanoparticles [6 wt%] ,40.0,25.0,15.0,,260.0,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,12.5,0,1,0.7963937376850126,230.76834319868001,2.6666664888889007,1014000.0,0,0,0.003846153831360947
Gelatin Methacrylated [10 wt%] ,689.476,25.0,8.0,NIH 3T3 Fibroblasts (0.5),210.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,10.0,0,1,0.27708847204661974,152.38022676082494,86.18448922693885,352800.0,0,1,0.004761904739229025
Gelatin Methacrylated [15 wt%] ,689.476,25.0,8.0,,210.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,15.0,0,1,0.27708847204661974,152.38022676082494,86.18448922693885,352800.0,0,1,0.004761904739229025
Gelatin Methacrylated [20 wt%] ,896.3188,25.0,8.0,,210.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,20.0,0,1,0.27708847204661974,152.38022676082494,112.03983599502051,352800.0,0,1,0.004761904739229025
PCL [100 wt%] ,600.0,120.0,0.4,,305.0,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,100.0,1,0,0.02922466566001905,5.24588443972315,1499.996250009375,37210.0,1,0,0.0032786885138403657
Graphene [75 wt%] PLG [25 wt%] ,500.0,25.0,6.95,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.8733627576979626,69.49982625043438,71.94243569173587,1112000.0,0,0,0.00249999999375
Graphene [75 wt%] PLG [25 wt%] ,50.0,25.0,8.02331,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,1.008238870138941,80.23289941775145,6.2318411937415865,1283729.6,0,0,0.00249999999375
SC 5050 Polyester [100 wt%] ,270.0,30.0,0.5,,400.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.06283185307179587,4.99998750003125,539.9989200021599,80000.0,0,0,0.00249999999375
SC 5050 Polyester [98 wt%] Dexamethosone [2 wt%] ,430.0,48.0,0.5,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.06283185307179587,4.99998750003125,859.99828000344,80000.0,1,0,0.00249999999375
SC 5050 Polyester [94 wt%] Dexamethosone [6 wt%] ,470.0,52.0,0.5,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,100.0,0,0,0.06283185307179587,4.99998750003125,939.9981200037599,80000.0,1,0,0.00249999999375
Gelatin Methacrylated [6 wt%] Gelatin [3.6 wt%] ,350.0,27.0,8.0,Human Dermal Fibroblasts (1),210.0,True,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Natural_Polymer,9.6,0,1,0.27708847204661974,152.38022676082494,43.749994531250685,352800.0,0,0,0.004761904739229025
Ulvan Methacrylated [2 wt%] Gelatin Methacrylated [4 wt%] Gelatin [3.6 wt%] ,350.0,25.0,8.0,Human Dermal Fibroblasts (1),210.0,True,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,9.6,0,1,0.27708847204661974,152.38022676082494,43.749994531250685,352800.0,0,0,0.004761904739229025
Ulvan Methacrylated [4 wt%] Gelatin Methacrylated [2 wt%] Gelatin [3.6 wt%] ,350.0,25.0,8.0,Human Dermal Fibroblasts (1),210.0,True,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,9.6,0,1,0.27708847204661974,152.38022676082494,43.749994531250685,352800.0,0,0,0.004761904739229025
Ulvan Methacrylated [6 wt%] Gelatin [3.6 wt%] ,300.0,22.0,8.0,Human Dermal Fibroblasts (1),210.0,True,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,9.6,0,1,0.27708847204661974,152.38022676082494,37.49999531250059,352800.0,0,0,0.004761904739229025
Soy Protein [20 wt%] Glycerol [4 wt%] ,80.0,27.0,35.0,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Other,24.0,0,0,4.39822971502571,349.9991250021875,2.285714220408165,5600000.0,0,0,0.00249999999375
PCL [40 wt%] Beta Tricalcium Phosphate [2.5 wt%] ,100.0,25.0,6.5,,320.0,False,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,42.5,1,0,0.5227610175573416,81.24974609454345,15.384613017751843,665600.0,0,0,0.0031249999902343752
PCL [40 wt%] Beta Tricalcium Phosphate [2.5 wt%] Icariin [0.16 wt%] ,100.0,25.0,6.5,,320.0,False,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,42.66,1,0,0.5227610175573416,81.24974609454345,15.384613017751843,665600.0,0,0,0.0031249999902343752
PCL [40 wt%] Beta Tricalcium Phosphate [2.5 wt%] Icariin [0.32 wt%] ,100.0,25.0,6.5,,320.0,False,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,42.82,1,0,0.5227610175573416,81.24974609454345,15.384613017751843,665600.0,0,0,0.0031249999902343752
PCL [40 wt%] Beta Tricalcium Phosphate [2.5 wt%] Icariin [0.64 wt%] ,100.0,25.0,6.5,,320.0,False,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Synthetic_Polymer,43.14,1,0,0.5227610175573416,81.24974609454345,15.384613017751843,665600.0,0,0,0.0031249999902343752
Tricalcium Phosphate [83 wt%] Stearic Acid [17 wt%] ,457.0465899999999,80.0,15.0,,400.0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ceramic,100.0,0,0,1.884955592153876,149.9996250009375,30.46977063534862,2400000.0,1,0,0.00249999999375
